Date	CrawlDate	PostedDate	Company	Country	Type	Title	URL	Score	Keywords	Locations	Matched	Decision
2026-06-02	2026-06-02		Airbus	Germany	Job	Skilled Aircraft Fitter | Airbus - Guidant Global	https://airbus.guidantglobal.com/jobs/Skilled-Aircraft-Fitter-171370	10	Design	UK	False	Below threshold
2026-06-02	2026-06-02		Voith	Germany	Job	Voith Careers: Join our team | Voith	http://voith.com/corp-en/careers.html	8		UK, Australia	False	Below threshold
2026-06-02	2026-06-02		BAE sys	Germany	Job	BAE Systems jobs - search and apply	https://jobsearch.baesystems.com	8		UK, Australia	False	Below threshold
2026-06-02	2026-06-02		BAE sys	Germany	Job	BAE Systems jobs - search and apply	https://jobsearch.baesystems.com#map-search	8		UK, Australia	False	Below threshold
2026-06-02	2026-06-02		BAE sys	Germany	Job	Job Search | BAE Systems	https://jobsearch.baesystems.com/search-and-apply	8		UK, Australia	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=city%3ASydney	8		UK, Australia	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=country%3AAustralia	8		UK, Australia	False	Below threshold
2026-06-02	2026-06-02		Grob Aircraft	Germany	Job	Program Manager - Fleet Support / Airworthiness (m/f/d) - Grob Aircraft SE	https://jobs.grob-aircraft.com/jobs/7593979-program-manager-fleet-support-airworthiness-m-f-d	5	Design		False	Below threshold
2026-06-02	2026-06-02		Grob Aircraft	Germany	Job	Technical Writer / Technical Author - Aircraft Manuals (m/f/d) - Grob Aircraft SE	https://jobs.grob-aircraft.com/jobs/7601621-technical-writer-technical-author-aircraft-manuals-m-f-d	5	Design		False	Below threshold
	2026-06-02		Grob Aircraft	Germany	Job	Field Service Representative (m/f/d) | Aviation | International Deployment - Grob Aircraft SE	https://jobs.grob-aircraft.com/jobs/7607681-field-service-representative-m-f-d-aviation-international-deployment	5	Design		False	Skipped noise
2026-06-02	2026-06-02		Grob Aircraft	Germany	Job	Senior Aerospace Systems Engineer (m/f/d) – Powerplant & Certification - Grob Aircraft SE	https://jobs.grob-aircraft.com/jobs/7608955-senior-aerospace-systems-engineer-m-f-d-powerplant-certification	5	Design		False	Below threshold
2026-06-02	2026-06-02		Grob Aircraft	Germany	Job	Technischer Sachbearbeiter in Zoll- und Exportabwicklung (m/w/d) - Grob Aircraft SE	https://jobs.grob-aircraft.com/jobs/7614788-technischer-sachbearbeiter-in-zoll-und-exportabwicklung-m-w-d	5		UK	False	Below threshold
2026-06-02	2026-06-02		Grob Aircraft	Germany	Job	Junior Flight Test Engineer (m/f/x) - Grob Aircraft SE	https://jobs.grob-aircraft.com/jobs/7704013-junior-flight-test-engineer-m-f-x	5	Design		False	Below threshold
2026-06-02	2026-06-02		Grob Aircraft	Germany	Job	Design Engineer – Mission Systems (m/f/x) - Grob Aircraft SE	https://jobs.grob-aircraft.com/jobs/7746680-design-engineer-mission-systems-m-f-x	5	Design		False	Below threshold
2026-06-02	2026-06-02		Grob Aircraft	Germany	Job	Strategic Buyer - Aftermarket & MRO (m/f/d) - Grob Aircraft SE	https://jobs.grob-aircraft.com/jobs/7763628-strategic-buyer-aftermarket-mro-m-f-d	5	Design		False	Below threshold
2026-06-02	2026-06-02		Grob Aircraft	Germany	Job	Mitarbeiter Zuschnitt Composite / GFK & CFK (m/w/d) - Grob Aircraft SE	https://jobs.grob-aircraft.com/jobs/7793035-mitarbeiter-zuschnitt-composite-gfk-cfk-m-w-d	5		UK	False	Below threshold
2026-06-02	2026-06-02		Grob Aircraft	Germany	Job	Materialdisponent (m/w/d) - Grob Aircraft SE	https://jobs.grob-aircraft.com/jobs/7828914-materialdisponent-m-w-d	5		UK	False	Below threshold
2026-06-02	2026-06-02		Grob Aircraft	Germany	Job	Offene Stellen - Grob Aircraft SE	https://jobs.grob-aircraft.com/jobs/show_more?page=2	5		UK	False	Below threshold
2026-06-02	2026-06-02		volkswagen	Germany	Job	Volkswagen Group Karriereportal	https://jobs.volkswagen-group.com/?locale=de_DE	5		UK	False	Below threshold
2026-06-02	2026-06-02		volkswagen	Germany	Job	Volkswagen Group Services Gmbh | Job Portal	https://jobs.volkswagen-group.com/Volkswagen-Group-Services/?locale=en_US	5	Design		False	Below threshold
2026-06-02	2026-06-02		volkswagen	Germany	Job	Volkswagen Group Services Gmbh | Állásportál	https://jobs.volkswagen-group.com/Volkswagen-Group-Services/?locale=hu_HU	5		UK	False	Below threshold
2026-06-02	2026-06-02		volkswagen	Germany	Job	Volkswagen Group Services Gmbh | Portal pracy	https://jobs.volkswagen-group.com/Volkswagen-Group-Services/?locale=pl_PL	5		UK	False	Below threshold
2026-06-02	2026-06-02		volkswagen	Germany	Job	Volkswagen Group Services Gmbh | Portal de Empregos	https://jobs.volkswagen-group.com/Volkswagen-Group-Services/?locale=pt_PT	5	Design		False	Below threshold
2026-06-02	2026-06-02		volkswagen	Germany	Job	Volkswagen Group Services Gmbh | Pracovný Portál	https://jobs.volkswagen-group.com/Volkswagen-Group-Services/?locale=sk_SK	5		UK	False	Below threshold
2026-06-02	2026-06-02		volkswagen	Germany	Job	(Senior) Agile Master (m/w/d) Stellendetails | Volkswagen AG	https://jobs.volkswagen-group.com/Volkswagen-Group-Services/job/Braunschweig-%28Senior%29-Agile-Master-%28mwd%29-38112/1271811901/	5		UK	False	Below threshold
2026-06-02	2026-06-02		volkswagen	Germany	Job	Leitung Automation Technologies (m/w/d) Stellendetails | Volkswagen AG	https://jobs.volkswagen-group.com/Volkswagen-Group-Services/job/Braunschweig-Leitung-Automation-Technologies-%28mwd%29-38112/1392808733/	5		UK	False	Below threshold
2026-06-02	2026-06-02		volkswagen	Germany	Job	Teamleiterin / Teamleiter / Meisterin / Meister Logistik (m/w/d) Stellendetails | Volkswagen AG	https://jobs.volkswagen-group.com/Volkswagen-Group-Services/job/Braunschweig-Teamleiterin-Teamleiter-Meisterin-Meister-Logistik-%28mwd%29-38112/1265654101/	5		UK	False	Below threshold
2026-06-02	2026-06-02		volkswagen	Germany	Job	Trainer / Master Trainer (m/w/d) Stellendetails | Volkswagen AG	https://jobs.volkswagen-group.com/Volkswagen-Group-Services/job/Hannover-Trainer-Master-Trainer-%28mwd%29-30419/1290761701/	5		UK	False	Below threshold
2026-06-02	2026-06-02		volkswagen	Germany	Job	Kfz-Meister / Werkstattleitung / Teamleitung im ServicePoint (w/m/d) Stellendetails | Volkswagen AG	https://jobs.volkswagen-group.com/Volkswagen-Group-Services/job/Kassel-Kfz-Meister-Werkstattleitung-Teamleitung-im-ServicePoint-%28wmd%29-34123/1377022433/	5		UK	False	Below threshold
2026-06-02	2026-06-02		volkswagen	Germany	Job	Koch mit Verkaufstätigkeiten (w/m/d) Stellendetails | Volkswagen AG	https://jobs.volkswagen-group.com/Volkswagen-Group-Services/job/Kassel-Koch-mit-Verkaufst%C3%A4tigkeiten-%28wmd%29-34123/1395373733/	5		UK	False	Below threshold
2026-06-02	2026-06-02		volkswagen	Germany	Job	Logistikmeister (m/w/d) Stellendetails | Volkswagen AG	https://jobs.volkswagen-group.com/Volkswagen-Group-Services/job/Kassel-Logistikmeister-%28mwd%29-34123/1287187701/	5		UK	False	Below threshold
2026-06-02	2026-06-02		volkswagen	Germany	Job	Senior Process Consultant Stellendetails | Volkswagen AG	https://jobs.volkswagen-group.com/Volkswagen-Group-Services/job/Valencia-Senior-Process-Consultant-V-46002/1393979233/	5	Design		False	Below threshold
2026-06-02	2026-06-02		volkswagen	Germany	Job	Information Security Officer (m/w/d) Stellendetails | Volkswagen AG	https://jobs.volkswagen-group.com/Volkswagen-Group-Services/job/Wolfsburg-Information-Security-Officer-%28mwd%29-38442/1182299401/	5		UK	False	Below threshold
2026-06-02	2026-06-02		volkswagen	Germany	Job	Logistikmeister (m/w/d) Stellendetails | Volkswagen AG	https://jobs.volkswagen-group.com/Volkswagen-Group-Services/job/Wolfsburg-Logistikmeister-%28mwd%29-38442/1236505301/	5		UK	False	Below threshold
2026-06-02	2026-06-02		volkswagen	Germany	Job	Logistikwerker (w/m/d) Stellendetails | Volkswagen AG	https://jobs.volkswagen-group.com/Volkswagen-Group-Services/job/Wolfsburg-Logistikwerker-%28wmd%29-38442/1285645101/	5		UK	False	Below threshold
2026-06-02	2026-06-02		volkswagen	Germany	Job	Sachbearbeiter meA (m/w/d) für die Steuerstelle Wolfsburg Stellendetails | Volkswagen AG	https://jobs.volkswagen-group.com/Volkswagen-Group-Services/job/Wolfsburg-Sachbearbeiter-meA-%28mwd%29-f%C3%BCr-die-Steuerstelle-Wolfsburg-38442/1366170333/	5		UK	False	Below threshold
2026-06-02	2026-06-02		volkswagen	Germany	Job	Senior Information Security Officer (m/w/d) Stellendetails | Volkswagen AG	https://jobs.volkswagen-group.com/Volkswagen-Group-Services/job/Wolfsburg-Senior-Information-Security-Officer-%28mwd%29-38442/1182301001/	5		UK	False	Below threshold
2026-06-02	2026-06-02		volkswagen	Germany	Job	Verpackungsmitarbeiter (m/w/d) Stellendetails | Volkswagen AG	https://jobs.volkswagen-group.com/Volkswagen-Group-Services/job/Wolfsburg-Verpackungsmitarbeiter-%28mwd%29-38442/1374572133/	5		UK	False	Below threshold
2026-06-02	2026-06-02		liebherr	Germany	Job	Opportunities for experienced professionals at Liebherr	https://www.liebherr.com/en-int/careers/professionals-5370612	5	Design		False	Below threshold
2026-06-02	2026-06-02		liebherr	Germany	Job	Exciting electrical engineering jobs	https://www.liebherr.com/en-int/careers/professionals/electrical-engineering-5370628	5	Design		False	Below threshold
2026-06-02	2026-06-02		liebherr	Germany	Job	Purchasing bei Liebherr	https://www.liebherr.com/en-int/careers/professionals/purchasing/purchasing-5370760	5	Design		False	Below threshold
2026-06-02	2026-06-02		liebherr	Germany	Job	Insights at Liebherr: employees report.	https://www.liebherr.com/en-int/careers/we-as-an-employer/employee-experiences-5370662	5	Design		False	Below threshold
2026-06-02	2026-06-02		liebherr	Germany	Job	Insights at Liebherr: employees report.	https://www.liebherr.com/en-int/careers/we-as-an-employer/employee-experiences-5370662#Berufseinsteigende/Studierende	5	Design		False	Below threshold
2026-06-02	2026-06-02		liebherr	Germany	Job	Insights at Liebherr: employees report.	https://www.liebherr.com/en-int/careers/we-as-an-employer/employee-experiences-5370662#Berufserfahrene	5	Design		False	Below threshold
2026-06-02	2026-06-02		liebherr	Germany	Job	Insights at Liebherr: employees report.	https://www.liebherr.com/en-int/careers/we-as-an-employer/employee-experiences-5370662#Schüler:innen	5	Design		False	Below threshold
2026-06-02	2026-06-02		liebherr	Germany	Job	Direct entry at Liebherr	https://www.liebherr.com/en-int/careers/young-professionals/direct-entry-5370636	5		UK	False	Below threshold
2026-06-02	2026-06-02		Vertical Aerospace	Germany	Job	Careers · Vertical Aerospace	https://vertical-aerospace.com/careers/	5	Design		False	Below threshold
2026-06-02	2026-06-02		EP Mannheim	Germany	Job	Projektmanager im Bereich erneuerbare Energien (m/w/d)	https://www.ep-group.de/job/NU1382380	5		UK	False	Below threshold
2026-06-02	2026-06-02		EP Mannheim	Germany	Job	SPS-Programmierer (m/w/d)	https://www.ep-group.de/job/NU1382381	5		UK	False	Below threshold
2026-06-02	2026-06-02		EP Mannheim	Germany	Job	Labortechniker Elektrotechnik (m/w/d)	https://www.ep-group.de/job/NU1382383	5		UK	False	Below threshold
2026-06-02	2026-06-02		EP Mannheim	Germany	Job	Elektroniker für Betriebstechnik (m/w/d)	https://www.ep-group.de/job/NU1382384	5		UK	False	Below threshold
2026-06-02	2026-06-02		EP Mannheim	Germany	Job	Techniker Messtechnik / Elektrotechnik (m/w/d)	https://www.ep-group.de/job/NU1382386	5		UK	False	Below threshold
2026-06-02	2026-06-02		EP Mannheim	Germany	Job	Projektingenieur Elektrotechnik (m/w/d)	https://www.ep-group.de/job/NU1382390	5		UK	False	Below threshold
2026-06-02	2026-06-02		EP Mannheim	Germany	Job	Dein Traumjob bei ep	https://www.ep-group.de/karriere/job-finden	5		UK	False	Below threshold
2026-06-02	2026-06-02		EP Mannheim	Germany	Job	Dein Traumjob bei ep	https://www.ep-group.de/karriere/job-finden?scrollToAction=false&cHash=7ab047e9514b09162e1f6269270ae296	5		UK	False	Below threshold
2026-06-02	2026-06-02		EP Mannheim	Germany	Job	Dein Traumjob bei ep	https://www.ep-group.de/karriere/job-finden?tx_solr%5Bpage%5D=4	5		UK	False	Below threshold
2026-06-02	2026-06-02		EP Mannheim	Germany	Job	Dein Traumjob bei ep	https://www.ep-group.de/karriere/job-finden?tx_solr%5Bpage%5D=5	5		UK	False	Below threshold
2026-06-02	2026-06-02		Aerzen	Germany	Job	Aerzen USA Corporation - Job Opportunities	https://recruiting.paylocity.com/recruiting/jobs/All/22986638-0364-4c8e-8789-ec4e983854d6/Aerzen-USA-Corporation	5	Design		False	Below threshold
2026-06-02	2026-06-02		3DS	Germany	Job	Imagine New Horizons | Careers - Dassault Systèmes	https://www.3ds.com/careers	5	Design		False	Below threshold
2026-06-02	2026-06-02		Everllence	Germany	Job	everllence - Stellen	https://jobs.everllence.com/search/?createNewAlert=false&q=&optionsFacetsDD_city=Z%C3%BCrich&optionsFacetsDD_customfield1=&optionsFacetsDD_customfield2=	5		UK	False	Below threshold
	2026-06-02		Everllence	Germany	Job	International job vacancies at Everllence (former MAN ES)	https://www.everllence.com/career/international-jobs	5	Design		False	Skipped noise
2026-06-02	2026-06-02		BAE sys	Germany	Job	Process Leader Job | Radway Green | BAE Systems	https://jobsearch.baesystems.com/job/process-leader-00134843	5		UK	False	Below threshold
2026-06-02	2026-06-02		BAE sys	Germany	Job	Product Owner PKI and Certificate Management Job | Preston | BAE Systems	https://jobsearch.baesystems.com/job/product-owner-pki-and-certificate-management-00136329	5		UK	False	Below threshold
2026-06-02	2026-06-02		BAE sys	Germany	Job	Product Owner Privileged Access Management Job | Preston | BAE Systems	https://jobsearch.baesystems.com/job/product-owner-privileged-access-management-00136265	5		UK	False	Below threshold
2026-06-02	2026-06-02		BAE sys	Germany	Job	Requirements Management Specialist (Edgewing) Job | Frimley | BAE Systems	https://jobsearch.baesystems.com/job/requirements-management-specialist-edgewing-00136019	5		UK	False	Below threshold
2026-06-02	2026-06-02		BAE sys	Germany	Job	Support & Services, Supply and ERP Business Partner Job | Warton | BAE Systems	https://jobsearch.baesystems.com/job/support-services-supply-and-erp-business-partner-00134202	5		UK	False	Below threshold
2026-06-02	2026-06-02		TGR	Germany	Job	TOYOTA RACING Jobs	https://careers.tgr-europe.com/search/	5	Design		False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Anlagenelektroniker / -Elektrofachkraft (m/w/d) in Weßling | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-anlagenelektroniker-elektrofachkraft-m-w-d-wessling-14236.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Anlagenmechaniker (m/w/d) Lufhansa Technik in Hamburg | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-anlagenmechaniker-m-w-d-lufhansa-technik-hamburg-14207.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Arbeitsvorbereiter Aviation (m/w/d) Direktvermittlung in Schkeuditz | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-arbeitsvorbereiter-aviation-m-w-d-direktvermittlung-schkeuditz-14288.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Architektur / Bauingenieur (m/w/d) Lufthansa Technik in Hamburg | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-architektur-bauingenieur-m-w-d-lufthansa-technik-hamburg-14214.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Auftragssachbearbeiter Aviation (m/w/d) in Wedel | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-auftragssachbearbeiter-aviation-m-w-d-wedel-14121.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Blechschlosser / Schlosser (m/w/d) in Hamburg | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-blechschlosser-schlosser-m-w-d-hamburg-14171.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Bürokaufmann (m/w/d) in Hamburg | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-buerokaufmann-m-w-d-hamburg-14193.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Buyer / Einkäufer (m/w/d) in Wedel | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-buyer-einkaeufer-m-w-d-wedel-14139.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Customer Services (m/w/d) Direktvermittlung in Hamburg | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-customer-services-m-w-d-direktvermittlung-hamburg-14150.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Electrical Engineer (m/w/d) in Immenstaad am Bodensee | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-electrical-engineer-m-w-d-immenstaad-am-bodensee-14292.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Elektriker Kabelbaumfertigung (m/w/d) in Weßling | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-elektriker-kabelbaumfertigung-m-w-d-wessling-14188.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Elektromechaniker (m/w/d) in Wedel | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-elektromechaniker-m-w-d-wedel-14122.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Elektroniker / Elektriker Quereinstieg (m/w/d) in Weßling | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-elektroniker-elektriker-quereinstieg-m-w-d-wessling-14220.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Elektroniker für Geräte und Systeme / Elektromechaniker / Mechatroniker (m/w/d) in Wedel | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-elektroniker-fuer-geraete-und-systeme-elektromechaniker-mechatroniker-m-w-d-wedel-14241.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Elektroniker für Maschinen- und Antriebstechnik / Mechatroniker (m/w/d) in Altenstadt | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-elektroniker-fuer-maschinen-und-antriebstechnik-mechatroniker-m-w-d-altenstadt-14262.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Elektroniker / Mechatroniker (m/w/d) in Altenstadt | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-elektroniker-mechatroniker-m-w-d-altenstadt-14267.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Elektroniker Schaltschrankbau / Verdrahtung (m/w/d) in Altenstadt | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-elektroniker-schaltschrankbau-verdrahtung-m-w-d-altenstadt-14263.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Entwicklungsingenieur Avionik (m/w/d) in Rheinmünster | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-entwicklungsingenieur-avionik-m-w-d-rheinmuenster-14136.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Fachkraft für Werkzeugausgabe (m/w/d) Lufthansa Technik in Hamburg | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-fachkraft-fuer-werkzeugausgabe-m-w-d-lufthansa-technik-hamburg-14294.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Feinwerkmechaniker Fahrwerkshop (m/w/d) in Weßling | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-feinwerkmechaniker-fahrwerkshop-m-w-d-wessling-14138.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Field Service Mechanic (m/w/d) in Hamburg | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-field-service-mechanic-m-w-d-hamburg-14293.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Fluggerätbauer Fertigungstechnik (m/w/d) in Weßling | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-fluggeraetbauer-fertigungstechnik-m-w-d-wessling-14156.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Fluggerätelektroniker (m/w/d) in Schönefeld | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-fluggeraetelektroniker-m-w-d-schoenefeld-14190.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Fluggerätmechaniker Fachrichtung Instandhaltungstechnik oder Fertigungstechnik (m/w/d) in Schönefeld | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-fluggeraetmechaniker-fachrichtung-instandhaltungstechnik-oder-fertigungstechnik-m-w-d-schoenefeld-14191.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Fluggerätmechaniker Fertigungstechnik (sheet metal spezialist) (m/w/d) in Hannover | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-fluggeraetmechaniker-fertigungstechnik-sheet-metal-spezialist-m-w-d-hannover-14198.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Fluggerätmechaniker Instandhaltungstechnik (m/w/d) in Weßling | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-fluggeraetmechaniker-instandhaltungstechnik-m-w-d-wessling-14187.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Fluggerätmechaniker (m/w/d) in Weßling | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-fluggeraetmechaniker-m-w-d-wessling-14178.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Fluggerätmechaniker (m/w/d) in Weßling | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-fluggeraetmechaniker-m-w-d-wessling-14186.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Fluggerätmechaniker Triebwerkstechnik (m/w/d) in Hamburg | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-fluggeraetmechaniker-triebwerkstechnik-m-w-d-hamburg-14249.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Fluggerätmechaniker Triebwerkstechnik (m/w/d) in Weßling | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-fluggeraetmechaniker-triebwerkstechnik-m-w-d-wessling-14217.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Flugzeugelektriker / Avioniker (m/w/d) in Weßling | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-flugzeugelektriker-avioniker-m-w-d-wessling-14185.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Flugzeugmechaniker (m/w/d) in Weßling | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-flugzeugmechaniker-m-w-d-wessling-14184.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Flugzeugzeug / Fahrzeuglackierer (m/w/d) in Weßling | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-flugzeugzeug-fahrzeuglackierer-m-w-d-wessling-14180.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Head of Project Engineering (m/w/d) in Immenstaad am Bodensee | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-head-of-project-engineering-m-w-d-immenstaad-am-bodensee-14290.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Helfer (m/w/d) Luftfahrt in Hamburg | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-helfer-m-w-d-luftfahrt-hamburg-14172.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Helfer (m/w/d) Lufthansa Technik in Hamburg | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-helfer-m-w-d-lufthansa-technik-hamburg-14297.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Industrial Engineer - A350 FAF Section Leader (m/w/d) für 1 Jahr befristet in Hamburg | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-industrial-engineer-a350-faf-section-leader-m-w-d-fuer-1-jahr-befristet-hamburg-14109.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Industrielackierer (m/w/d) in Altenstadt | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-industrielackierer-m-w-d-altenstadt-14264.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Industrielackierer (m/w/d) in Weßling | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-industrielackierer-m-w-d-wessling-14182.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Industriemechaniker (m/w/d) in Hamburg | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-industriemechaniker-m-w-d-hamburg-14145.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Industriemechaniker (m/w/d) in Hamburg | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-industriemechaniker-m-w-d-hamburg-14196.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Ingenieur Betriebsmittel Galvanik (m/w/d) Lufthansa Technik in Hamburg | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-ingenieur-betriebsmittel-galvanik-m-w-d-lufthansa-technik-hamburg-14281.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Ingenieur Instandhaltungs- und Arbeitsunterlagen CFM56 HPT Nozzles (m/w/d) Lufthansa Technik in Hamburg | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-ingenieur-instandhaltungs-und-arbeitsunterlagen-cfm56-hpt-nozzles-m-w-d-lufthansa-technik-hamburg-14295.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Ingenieur Versorgunstechnik (m/w/d) Lufthansa Technik in Hamburg | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-ingenieur-versorgunstechnik-m-w-d-lufthansa-technik-hamburg-14258.html	5		UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Instandhaltungsmechaniker (m/w/d) in Hamburg | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-instandhaltungsmechaniker-m-w-d-hamburg-14154.html	5		UK	False	Below threshold
